2.542979200711684845e-02,9.956209833241297380e-02,2.971244211625784892e+00,2.955477721121817399e-03,3.423351311284133658e+02,9.955498254691658389e+00,1.573303890940516009e-02
1.360457896647490894e-01,1.361869546174184764e-01,1.016233047255453492e+00,1.000027307114039236e-06,1.055688198143424188e+02,9.999597648549976014e+00,7.467402639484377325e-02
6.912277821854040383e-02,4.945642583731089253e-02,9.772825167044758565e-01,2.719592943850628573e-03,1.032176689947580996e+02,1.000000000000000000e+01,8.786021057660764466e-02
3.909486243319912346e-02,1.292866271405452294e-01,6.358908412415278377e+00,5.771603975446125959e-06,2.704860462116744202e+02,9.999983928009790191e+00,3.042665137871115866e-02
2.787645582810007946e-02,7.870987233141532591e-02,9.966761577916894765e+00,4.293332385296550271e-03,2.765067272723715632e+02,9.999992071683070805e+00,3.079864712704625390e-02
3.792351395797421976e-02,8.720155413409605427e-02,9.749567351405794113e+00,2.451858960364585935e-03,2.154208129484613323e+02,9.994467023553243124e+00,3.572960394263934719e-02
1.720994891353296030e-02,1.088645922306004377e-01,9.900634371171697978e+00,2.933356728806356221e-03,5.226834732894417357e+02,9.947239146850648694e+00,5.980595073125358208e-03
4.391729097604433335e-02,9.416931244221313224e-02,8.220301545799813425e+00,1.794036366129776391e-03,2.016921215522631314e+02,9.999999998006806834e+00,3.801374396564920211e-02
6.121507722500132975e-02,5.489383072860760243e-02,6.441325195587376484e+00,4.200536571413841097e-03,1.210207419360186805e+02,1.000000000000000000e+01,6.993533318807113042e-02
7.425842174181362942e-02,6.135600414209999021e-02,9.133177392633081482e+00,1.809562793037521305e-03,1.051154051423925466e+02,9.995497494063815935e+00,8.138444362972696577e-02
2.957996814844644495e-01,2.109505965403200456e+00,4.343379437081189565e-01,9.509694493920869333e-05,2.966829440060127165e+00,8.720441525983191333e-02,1.956615715568583297e-02
3.990616079337139244e-02,1.057502890980948074e-01,7.267634146130426132e+00,5.820759989854690404e-04,2.297767278999541531e+02,9.999996337867194995e+00,3.456400880702836798e-02
9.682484257752579926e-02,3.435131664623686243e-02,9.079184137821874057e-01,2.245136066789869106e-04,7.278082930308934806e+01,9.999961708504070401e+00,1.368424036725717774e-01
3.475717994686612633e-02,7.815991366980304389e-02,1.000000000000000000e+01,3.324554847477879937e-03,2.192208886232796203e+02,9.999997976296359781e+00,3.525813600678673332e-02
6.263243613456434544e-02,4.795405683487163201e-02,9.885911395085638986e+00,2.979159512353897043e-03,1.053324348592884689e+02,9.687482488810703174e+00,8.357244781539702183e-02
3.584985275128002580e-02,8.501705520646174463e-02,9.670502914595640931e+00,1.415352791878132007e-03,2.206530836313563668e+02,9.999999915961405250e+00,3.392630411283475977e-02
5.192906722730351865e-02,7.639765699348860517e-02,9.841116001521776013e+00,1.003083190757703143e-06,1.482262681994691036e+02,9.999823315555005365e+00,6.180970570281704018e-02
3.655503035034974452e-02,7.708312515272348897e-02,9.968229611556413516e+00,2.108348050075818832e-03,2.082951946559033445e+02,9.999989009272102436e+00,4.005675817774028563e-02
2.628722739128889693e-02,9.233920846038662367e-02,3.694406057952286382e+00,2.354136272480267678e-03,2.515431548007802292e+02,8.310815670269438016e+00,2.278087672892834675e-02
8.631764952265336133e-02,4.117427438780928151e-02,7.607130413181197426e+00,1.265971687331477608e-03,8.031284597810187620e+01,9.998786661724711422e+00,1.122172988064115140e-01
2.774988403507955281e-02,9.787857393955040619e-02,8.232384657706369069e+00,2.940452240084390385e-03,3.093140138351883479e+02,9.998794182094389527e+00,2.187823320205143848e-02
5.184920893609084452e-02,3.314753788591137118e-01,9.773077900000291862e+00,1.648630361617798960e-03,2.972958970836595327e+00,9.240289383753666486e-02,2.310584944256936085e-02
3.241488730935303264e-02,9.512632376090451869e-02,6.641105960929587937e+00,2.824603380806326759e-03,2.342088455021968230e+02,8.957316810533461293e+00,2.877091494983339756e-02
3.496902979932918487e-02,9.198689012225361172e-02,1.000000000000000000e+01,1.726168018220547613e-03,2.483099630404112759e+02,9.999999999825845975e+00,3.732460902198092567e-02
3.496936126039396076e-02,9.120563585012816943e-02,9.700958855936736569e+00,1.221444464423759348e-03,2.333423688049037423e+02,9.999984243873093703e+00,3.260288164482263995e-02
3.593255403133589071e-02,9.163546491070270750e-02,3.089328141678283401e+00,1.649830707052104932e-03,1.710119397476543668e+02,7.652132820228182197e+00,3.389504741327711845e-02
3.780053737863464658e-02,8.473453874190969848e-02,9.991861349098424938e+00,9.999999999999999547e-07,2.084000610070489188e+02,9.999871063122869330e+00,3.780926100964780018e-02
2.994550554757015662e-02,9.281430107136257046e-02,8.339951087966273491e+00,2.596362077915672674e-03,2.833964735631111580e+02,9.999999879927248259e+00,2.479538996544579724e-02
2.658351878925977949e-02,8.157174806413197699e-02,3.982711217506879620e-01,4.748112103025788067e-03,2.887140138380008239e+02,9.828526529351936603e+00,2.501549051724129627e-02
3.240277545269162895e-02,1.272702621341676998e-01,7.430555200971706853e+00,1.469446007818035402e-03,3.209777703095389825e+02,9.999999857644988666e+00,2.108299467417606987e-02
4.299700175537694846e-02,8.374971580414990180e-02,8.963546949042395795e+00,2.480382353289731397e-03,1.960563011877246140e+02,9.999999976873265695e+00,4.398845663042111331e-02
1.020896587086742857e-01,4.345079702293842827e-02,7.058450344587312131e+00,1.000374495035362888e-06,7.636751742072394222e+01,9.993432760481402610e+00,1.277036523858235961e-01
3.905477938811834776e-02,7.448815963579340227e-02,8.745033076892994472e+00,2.608792844774886731e-03,1.934054586530195934e+02,9.999999999563677022e+00,4.011042443346483216e-02
2.938773586836512797e-02,9.545203451588361865e-02,1.000000000000000000e+01,1.648591714547608614e-03,1.823106485374979115e+02,6.703121805723589510e+00,2.964848684040653770e-02
4.261406204778677570e-02,8.089725687839634249e-02,9.924895863150561937e+00,1.072818558360580550e-03,1.837660566565183444e+02,9.998675389824764892e+00,4.510093548835754362e-02
8.494016279957256055e-02,6.362371962356352939e-02,9.267689677701579143e+00,1.000000000002925183e-06,2.780645229902923621e+00,3.664733002018460417e-01,1.135866247176751109e-01
4.164753993246865515e-02,6.770536138345137345e-02,9.626048871789414818e+00,4.760463020903219628e-03,1.836726839856531228e+02,9.999971735375545734e+00,3.776003476817343940e-02
2.979320520460822588e-02,9.162621899267067715e-02,9.304865083529520575e+00,2.133522564989758646e-03,2.741976752673663782e+02,9.999999516328532678e+00,2.356219903668375915e-02
6.312494852501204790e-02,6.441936895458411083e-02,1.000000000000000000e+01,3.013081528051455779e-03,1.279413563124127222e+02,9.999974207771305856e+00,6.565586344479723557e-02
4.357267477365797670e-02,9.861528361320417990e-02,9.990045098151551173e+00,1.000012689089151838e-06,2.022842678562151946e+02,9.908701493332479515e+00,3.981112104594728557e-02
