1.368430428757784825e-02,9.312867443281400582e-04,1.650120446825325746e-04,1.630975978175675661e-02,1.000056568634398180e-01,1.000000000000000590e-06,8.770706583821208380e-02
1.479755459285408969e-02,3.277395129566654242e-02,7.420146758894683933e-03,9.999999999999999547e-07,1.468571496856269920e-01,1.179515799074771328e-06,5.879049206588944643e-02
6.567590829897261909e-03,2.242855101036637933e-02,3.011301653086227541e-03,3.385155116644072981e-02,5.309065535055563778e-01,1.429203598561990626e-06,1.022811603298974005e-02
1.940843219169283845e-02,2.821365874904717061e-02,1.151549645661552627e-03,3.305460207608996483e-03,1.000000000000000056e-01,1.000000000000001225e-06,6.940192512091847288e-02
1.317225928374329488e-02,3.123890782975425121e-02,9.999999999999999547e-07,2.889968559351274990e-06,1.155427144447415955e-01,1.003360420149404324e-06,6.378615583815946954e-02
1.359684878237183217e-02,2.612320512515568446e-02,8.849533158412234424e-03,1.033567689749391798e-06,1.117132513497278712e-01,1.336051865237285260e-06,6.125518488903992920e-02
2.283184417268012412e-02,2.911533083540171485e-02,1.131207069823807719e-03,9.999999999999999547e-07,1.000238212765595658e-01,1.015075183430611755e-06,8.771536341549512894e-02
1.828986007322687402e-02,1.187931528995975899e-02,8.800804967352259672e-03,7.281241559600474395e-03,1.000000000000000056e-01,1.022241083250417864e-06,8.816031243647672044e-02
1.226028742764999180e+00,9.956833179480902629e+00,1.339179223998531842e+00,3.972599119886952024e-02,8.890173755530261790e-01,1.160515138763476969e-06,1.000104056259306707e-06
4.148339241565227042e-02,9.119174376766647772e-02,1.069021916102046166e-02,1.009791655708789930e-06,1.124709238630588332e-01,1.016695804889365077e-06,6.997127636284816710e-02
5.768447869154993968e-03,1.473408411593261566e-02,2.011001651662628897e-01,6.342620116393302143e-02,5.325996013110889660e-01,2.015900976098347923e-06,3.755999494810878352e-03
1.250218145578624318e-02,2.287694969612109625e-03,1.000000000000001861e-06,1.944631523229363446e-02,1.000086839927920024e-01,1.653395667936710205e-06,7.320482164762401323e-02
5.016889388880180212e-02,1.468391392266159834e-01,3.590654856455943907e-03,1.001350578005292191e-06,1.000000000000000056e-01,2.353997753807664163e-06,5.137308370155972692e-02
4.329477969342797328e-02,1.592366117245456181e-01,1.072755379168168757e-04,1.002195740958489691e-06,1.000000000000000056e-01,1.000000175900600218e-06,4.547560719865932632e-02
1.165563276567382456e+00,9.890429819878924889e+00,2.158257511261083353e-02,2.023524332265239090e-02,7.457013229502049700e-01,1.000000000000805695e-06,3.782036514093744910e-03
1.200564069252329710e-02,8.382903467926878377e-03,2.959374214133793672e-04,8.284760402390584783e-03,1.000044526225593311e-01,1.000000000000017531e-06,7.812106197087535786e-02
5.773752342787394354e-02,1.864632587830014065e-01,5.007320391814451543e-03,1.105901272886305873e-06,1.000000000000000056e-01,1.012253264361159929e-06,5.268812993805434275e-02
1.221881950594168667e-02,2.527575112066212867e-02,1.874334969622612522e-03,1.454600190703623586e-03,1.371057399713461189e-01,1.101707807049061018e-06,6.263704700011975268e-02
1.969469015417741470e-02,4.851266667396346433e-02,4.004355657500634907e-03,9.999999999999999547e-07,1.208749684318152218e-01,1.098204437294757118e-06,6.049884126565299725e-02
8.762301452064757273e-03,1.019709672003691336e-01,1.000000000000000167e-06,2.069926183901826811e-02,8.689020624655490188e-01,2.046173569325898614e-06,1.157589692424974031e-06
7.387126415146449271e-03,2.027024203049399009e-02,3.169146495910043493e-01,1.015802912102025668e-01,8.318704428870049572e-01,2.673972372983817211e-06,1.001165183066435607e-06
1.707863422867298211e-02,3.214395018733841401e-03,1.000000000000000000e+01,1.228802104578321716e-02,1.002338246148798961e-01,2.583197805626736947e-03,9.432714868852926093e-02
8.450186016810690148e-03,2.923464768906841593e-02,6.782649466655342810e-03,1.110469541965284929e-03,1.000000000000000056e-01,1.856615519669754254e-06,3.546864323263250462e-02
6.531583183422865965e-03,1.604804797347207657e-02,1.369398781160398593e-01,6.652396716404082588e-02,5.938488953239695611e-01,1.113974983349500020e-06,5.649099072037764083e-03
6.793856895830546923e-03,3.023703328347279035e-02,2.488279869914029052e-01,3.996785722526856321e-02,7.214325442604493377e-01,1.664594714079049144e-06,4.845424974292148780e-03
1.365472381632826596e-02,1.604670818730485546e-02,6.110362811820060219e-03,1.400168559713746083e-03,1.001349653269289347e-01,1.063857327783618757e-06,8.971176586227180838e-02
1.411270687163736735e-02,9.797578923587745708e-03,1.942044407427149719e-03,3.501631166448106441e-03,1.011157457973606150e-01,1.002562255579147263e-06,1.068403035058225481e-01
1.229336876204885076e+00,9.849445045561715517e+00,9.509984061019776114e-01,3.735712851116432254e-02,5.611916596090589238e-01,1.000000000000049718e-06,4.059126216196094099e-06
